-0.5648856	0.5795748	0.3433336	0.3850091	-0.2466789	0.9588425	-0.0433778	0.8737292	0.1009128	-0.2115133
1.083532	-0.4925568	0.5611271	0.4090651	0.03999306	-1.19767	0.2356348	0.0805721	0.2185768	-0.2171669
-0.8266036	0.2960372	0.2200574	-0.4363522	-0.5289804	0.3182019	-0.3212964	0.1027267	-0.5607578	-0.4538327
-0.2700371	-0.4831565	-0.06558213	0.0008702866	-0.7119771	-1.623327	0.1300215	-0.06762509	-0.6266616	-0.7690317
-1.299243	0.5664912	-0.8771196	0.2565606	-0.9551015	-1.835908	0.9243149	-0.7127385	-1.295628	-1.232367
-0.3040639	-0.6142732	-1.249348	-2.250569	-1.413484	0.9873218	1.050607	-0.9405863	-1.250449	-1.615647
-1.438714	-1.001642	-0.8149639	-0.8046453	-0.7845419	-2.037805	1.164994	-0.7853608	-1.311907	-1.972746
-0.645991	-0.8529253	-1.330596	-0.7083843	0.5014092	1.173413	1.488067	0.8363099	-1.100624	-2.191816
0.0365043	0.943596	-0.3833715	2.139956	-0.5497287	0.04125598	0.6845389	-0.8390508	-0.02531244	-2.07159
-0.2674435	1.106886	0.02396656	1.501305	0.2759615	-1.673619	-0.5766174	-0.5417681	0.4582809	-1.846521
-0.4496841	-0.5955267	-0.002197263	-0.6854556	-0.2768013	-2.21142	0.6168721	-0.2414166	-0.118179	-1.717009
-0.7787744	0.1199953	-0.2832064	0.3350207	-0.6953164	1.028275	0.7092612	-0.4529569	-0.4837988	-1.716462
-0.3185172	1.034363	-0.1807102	2.079569	-0.5240659	-0.3010073	-0.03382409	-0.5997927	-0.09316268	-1.612039
0.03098486	-2.857211	0.00707219	-3.415718	0.05451288	2.046695	1.326363	0.3297763	-0.9235902	-1.677913
0.9841548	2.137055	-0.2170094	0.9906919	0.6872654	0.597031	0.5391723	0.8159746	-0.06420502	-1.549464
0.3537896	-0.8565518	-0.008249781	0.1421703	-0.07342866	1.931332	-1.024054	-0.3092674	0.1255159	-1.343674
-0.3511456	1.077424	0.01820997	0.9741171	-0.01816198	1.779175	-0.6591432	-0.005675666	-0.0413168	-1.2102
-0.0873464	-0.1487673	0.01825897	0.5403832	0.07883906	0.2764737	0.6027398	-0.3893681	-0.1203671	-1.05408
0.1238906	-0.350559	0.4345824	-1.436457	0.08757365	0.6612718	-0.1628743	0.3063091	-0.1290581	-0.8898463
0.1885216	1.005426	0.5267204	0.7093627	0.4428279	1.932477	-0.3657728	0.2793165	0.3980684	-0.6963643
0.3096325	-1.331527	0.5281896	-0.6911889	0.326302	0.05381964	-0.5415699	-0.4493407	0.4018778	-0.4906546
-0.4408158	0.3920158	0.4793816	0.4567332	0.3231782	0.9464632	-0.5705205	0.3491661	-0.1645119	-0.4832967
0.0613563	1.93528	0.5215253	0.8083299	-0.1880556	1.022118	-0.6720665	0.1109725	-0.76095	-0.615568
-0.2421625	-1.35258	0.5230701	0.6153659	0.05497817	0.657212	-0.226758	-0.8709184	0.1251475	-0.4452732
0.5745867	-0.9568347	0.4774712	-3.433712	0.5544128	1.31558	0.1186426	0.3251674	0.1057462	-0.3670587
-0.7128657	0.8741995	0.4488354	1.923902	-0.7508178	-1.103912	-0.4427126	-0.5635462	-0.1035004	-0.4100687
-0.8033615	0.08669812	0.3356307	-0.6216561	-0.5219971	-0.1295538	-0.1348348	-0.4143014	-0.2407597	-0.4531705
0.02154979	-3.151049	-0.01165882	-1.754964	0.03473607	0.4928456	1.309212	0.1153608	-0.3397764	-0.4935181
-0.7063007	3.159247	-0.001415773	2.324163	0.09526135	-0.1901403	-0.1921928	-0.4846976	0.07380102	-0.4485399
-0.3040861	0.3251263	-0.01851199	1.516677	-0.1758679	-0.5320433	-0.0952584	-1.036261	0.2890586	-0.3344742
-0.3383008	-1.11374	-0.1929922	-2.317534	-0.2590441	-0.6529458	0.2598531	-0.4717218	-0.3076573	-0.4079954
-0.2606482	1.303703	-0.6040611	1.21013	-0.1565527	-1.857709	-0.7502741	-0.882831	-0.2885677	-0.4348149
-1.675518	-0.3270711	-1.36833	1.021739	-1.390414	-2.93398	0.1378475	-1.697516	-0.7144872	-0.5722064
-0.3585703	0.4688074	-1.121709	2.042991	-1.02816	-2.525218	-0.229111	-1.04707	-1.419126	-0.9083011
-1.621114	0.517258	-0.1455771	-3.004851	-2.899853	-3.017263	-0.8831082	-2.393378	-2.588031	-1.479773
-3.562771	-8.614504	-1.47111	-9.985198	-3.865257	-4.155464	4.555569	-2.621378	-3.175737	-2.385098
-2.221006	3.130684	-0.3189378	4.061705	-2.949162	-1.906625	2.798163	-1.548765	-3.94791	-3.314761
-1.060906	2.289489	0.0116098	3.321411	-1.749009	0.09561994	-0.03110021	-1.793714	-2.091603	-3.543638
-0.4744876	0.600367	-0.009068845	0.2210587	0.5160984	0.87324	-1.039059	-0.2134209	0.494517	-3.107794
0.3627313	-0.14864	-0.0229164	0.1389524	0.3496041	-0.3910058	-0.8122222	-1.409617	0.5315535	-2.735048
-0.4522106	-1.159792	0.02902315	0.6224641	0.2485122	0.1065261	-0.7165229	-0.4828619	0.7583007	-2.387712
0.1636554	-0.3592365	0.0775309	-0.9331418	0.9110602	-1.269986	0.3496499	-0.05358338	0.7540447	-1.935627
-0.04829458	0.6118425	0.007890462	-0.5302778	0.4791535	0.8837398	0.01595047	-0.1901739	0.3711206	-1.695964
-0.3187335	0.9557442	0.01477065	0.8700416	0.05962003	0.7939601	-0.1759136	-0.2439113	-0.1985436	-1.572607
-1.177483	0.4694731	-0.01670256	1.260017	0.1125187	0.04196685	-0.4277076	-0.5815881	-0.06338902	-1.406058
-0.06658078	0.1207434	-0.05174799	-0.1261311	-0.6344564	-0.4597695	0.08195581	-0.8731188	-0.1572305	-1.379986
-0.9259476	-0.9077213	0.004606909	-2.113579	0.3036067	-2.326263	2.783101	-0.6244405	0.2946025	-1.225737
0.4493094	-0.3825551	0.004595928	-0.8591279	0.2897054	0.5425818	0.4764452	-0.9235493	0.1897566	-1.120633
0.01429969	0.2108521	0.04690832	1.20689	0.3840102	0.7235858	0.3741747	-0.02646512	0.1662968	-0.9832686
-0.3948219	-0.6627522	0.06800942	-0.4774286	-0.1275969	-0.6271674	0.4859534	-0.9713144	-0.02152337	-1.013165
-0.7379127	0.4506031	0.004061905	0.2614167	-0.3922075	0.9089239	0.7956196	-0.9454453	-0.3948718	-1.102772
-0.7598746	0.3978657	0.03250478	-0.1981101	0.2331673	0.1005858	0.7063377	-0.5289543	-0.08642867	-1.105599
0.1425056	-0.4986179	-0.003246845	0.3959388	0.3803668	1.284385	0.3084823	-0.4256272	0.06794188	-1.040892
-0.7483157	-0.9686794	-0.0138387	-0.2624853	-0.2686971	0.09692027	0.5175396	-1.072851	-0.1433215	-1.070829
0.02659318	1.230992	-0.02110414	-0.04490814	-0.080837	1.015246	0.231688	-0.5813691	-0.18703	-1.088064
0.04386937	-0.3252047	0.01852767	-0.6679951	0.6193533	0.9018451	0.6246081	0.07953031	0.0105916	-1.03078
-1.192648	0.475308	0.0003728911	1.592275	-0.5046666	0.1269396	0.1373702	-0.6096866	0.06231243	-1.056924
0.5811683	-0.176973	0.03646413	-0.2575957	0.2814688	0.2037748	0.2808297	0.3900212	0.4031104	-0.8907317
0.5269326	-0.5246551	0.01114581	-1.003619	0.07535024	-0.5345163	0.3133934	0.4242575	-0.04692078	-0.807829
-0.3395202	-0.9616416	0.02555841	-1.52481	-0.1305946	0.5927984	0.7178593	0.4986323	-0.008407341	-0.7554653
0.07468372	-0.7885335	0.025501	-0.6792495	-0.05819399	0.4326468	1.582731	0.08332245	-0.8776026	-0.8237626
0.07675392	2.581871	0.02904251	2.935029	-0.2040891	-0.6632041	-0.2464305	0.04672816	-1.231862	-0.8346428
-0.615898	-0.5619696	0.02908714	-0.8159742	-0.1400315	-1.414087	0.09695203	-0.1457653	-0.409628	-0.814494
-0.7809553	-0.7293022	0.03986673	-1.343284	-0.3552189	0.3080466	0.5874856	-0.3583482	-1.202512	-0.9291014
-0.4390674	-0.07824803	0.2337597	0.6968419	-0.2001685	-0.3012431	1.287474	-0.3078751	-0.7093743	-0.970523
-0.2225704	1.427723	0.0278292	2.043873	-0.3260454	-0.0895484	0.2761482	0.05572794	-0.743637	-1.099602
-0.3266047	-0.4774378	0.03890389	-0.4974351	0.0845233	0.5665763	0.3802649	-0.2227546	-0.1055353	-1.097301
-0.3740261	0.3438453	0.07185722	-0.4922725	0.1275426	-0.09508281	0.1667229	-0.2500652	-0.1851251	-1.041578
