-0.5385787	0.8927449	1.288895	1.350741	-2.055577	-0.4083763	0.79402	1.042914	1.128054	-0.0146999	-0.6837548	-1.144298	-1.837881	0.8200699	-0.07583323	-0.05942376	0.6191737	1.249043	-0.4287218	-0.3426687	0.1051744	-0.2078243	-0.6542174	0.2240875	0.4891029	-0.6878415	0.08478659	0.02799365	-1.631861	0.7277529	-0.670398	-0.214783	0.0768412	0.05011814	-0.01121886	-0.1859709	0.2271203	0.1094772	-0.4331332	0.5301302	-1.720416	-1.725278	0.9258214	0.537897	-0.4336481	-1.024735	0.04432654	-0.004649287	0.1833754	-0.08191201	-0.2500001	1.263175	-0.8097346	-0.1463158	2.730588	1.047045	-0.08969686	-0.006017454	-0.2402824	-0.5723054	-0.08356296	0.3445089	0.4641023	0.4867336	-0.5603584	-0.3724486	-0.1559648	0.2387972	0.1411224	1.476314	-0.2779405	2.077404	0.02795754	1.208602	-0.7707201	0.6902263	0.4069474	0.009951394	-0.2282633	0.4557078	-0.2826988	0.2632413	0.7734607	0.4217677	0.6425302	0.5539097	-0.2990117	0.7345361	0.3065563	0.4936725	0.7349867	0.671489	-0.6123897	1.926218	0.7857176	0.392984	-0.00197258	-1.043417	1.19319	0.387146	0.8542524	0.434104	0.1809942	0.2936011	0.5096248	0.2555862	-0.4711969	0.5763577	0.2322544	0.2211866	0.3986366	0.2212661	0.05802549	0.4970261	0.5751431	1.989207	1.311484	0.432715	0.2773621	3.621087	3.123241	-0.741824	-0.6806768	2.515974	2.624437	-3.899766	0.3345282	0.555624	0.5893706	0.6782722	0.6363948	0.5079445	0.1750254	0.2724764	0.02308486	0.04915448	-0.3554874	-0.6689613	-1.769675	-0.8485251	-0.02066899	0.2524019	0.3636494	0.6836162	0.2856944	1.839639	-0.01636696	1.052268	0.0850977	-0.6577233	1.087558	4.541092	0.783623	1.447938	0.7296863	1.308211	0.724655	-0.2606903	-1.085268	0.2259798	2.296956	0.1137168	-0.4774355	-0.6813963	-0.3505365	0.2586088	0.8256553	0.7113881	0.8391622	0.5882287	0.2018432	0.3141952	0.07354928	0.05476828	-0.9765923	0.3868101	0.3418283	0.6212388	-0.3952674	0.3431148	0.6729787	0.3268712	0.5075582	0.5738636	1.151107	-0.2787951	-0.2684425	0.8438255	0.07236015	0.02253674	-0.09981463	-0.6666612	-0.002006432	0.3000659	0.6662817	0.5915328	2.939426	-1.090512	-0.6490093	0.8968499	1.236601	2.120099	0.6991614	-0.1086216	0.8418009	-1.350684	0.2421371	0.5523071	-0.0697136	-0.4466532
1.081387	0.1054053	-0.9704007	0.6092371	1.82449	1.063942	0.4976063	0.7586356	0.8654128	-0.2256503	0.4490068	0.3915247	1.514297	-0.2996956	-1.050204	0.3005805	0.4074415	0.2765644	1.062929	1.104448	0.221658	0.3170904	0.1716044	0.168685	0.3406624	-0.5156303	-0.1047924	-0.01399487	0.5764236	0.6663712	1.069758	-0.2218211	0.08004466	-0.1964657	-0.07064157	0.02395924	-0.05328095	0.08819442	-0.6126964	-0.1210188	-1.592116	-1.761239	0.7977795	-0.09087004	0.1838873	-1.966509	0.3191597	-0.4744204	1.846508	-0.2824295	-1.149048	6.27842	-0.7867455	-0.3648623	-0.457652	-1.048557	-0.2824107	-0.2427629	-0.2435206	-0.9275614	-0.3518112	-0.0872177	-0.8974685	0.1093421	-0.2005182	-0.5357308	0.08849828	-0.3437108	-0.2899715	1.308564	-0.6525373	1.785091	-0.5026746	-0.743089	-0.07592471	-0.5941603	-0.7640465	-0.09429075	0.05126503	-1.039123	0.8763507	0.3154318	-1.209433	-0.9788553	-0.3699778	-0.4223561	0.6671606	-0.519678	0.5902688	-1.56382	-0.7644833	-1.864918	0.9577922	-1.084531	1.583059	-1.403206	0.1126155	-0.006547562	-1.607028	1.442172	-0.3334158	-0.7808221	0.3229493	-0.9105009	-0.4327373	-1.229798	-0.6657308	-0.4746521	-0.05924257	-0.4841152	0.4125244	-0.4662328	0.3410226	0.233668	-0.7171061	-0.1469888	-0.03750947	0.7919324	0.4406708	-1.451934	-1.191251	1.781259	1.796762	-2.551461	-2.562072	2.075134	0.550488	0.217246	0.3239635	0.02434348	-0.6008352	0.09331503	0.5806782	1.162639	0.4287426	-0.3633759	-0.7684768	0.02771414	-2.083658	-1.089595	0.2490257	0.19223	1.156004	0.6288497	0.8838005	2.007866	0.6826102	-1.244685	0.4834635	0.2701772	-1.384881	3.870989	-1.741415	1.758939	-1.734241	0.7362829	0.07825976	-1.023555	1.109192	0.6310329	0.1710191	0.1571773	1.325238	-0.232157	-0.5427835	-0.5744179	-1.501522	-1.38939	-0.2906971	0.06339586	-0.3208955	0.02146397	0.4241836	-1.8569	-0.1244855	-0.4043119	0.03771618	-0.6044971	1.035051	-0.1891377	-0.5662353	-0.3553649	-0.4532946	-0.3182645	-0.8458042	0.5312726	0.3530868	-0.4007729	-0.1977997	0.07142902	0.3943741	0.6508969	0.5212336	0.131283	-1.442477	0.730029	3.302502	-0.5639761	-0.5069402	0.2570895	1.446325	2.562838	0.8659113	-0.07412929	0.3240227	-0.4535659	0.0141618	-0.2371516	-0.03683782	-0.7308176
-0.7998264	0.1241106	0.1238898	0.002290936	0.04259026	-0.4743318	-0.306401	-0.4232801	-0.1095695	-0.4465009	-0.03617867	-0.9014323	-1.184406	-0.2138991	-0.4652099	0.2035946	0.5102962	0.3433665	-0.7749968	-0.7684988	-0.5402744	-0.5941042	-0.7551993	-0.3799121	0.004576408	-1.652211	-0.7982606	-0.6774511	-0.3956002	-0.1443673	-0.02831404	-0.4538079	-0.67419	-0.3190993	-0.1286333	-1.355034	-0.08919259	0.07061072	-0.8004878	-0.1087912	-0.9784446	-1.190251	0.04734848	-0.3916283	-0.1869957	-1.613607	0.3209547	-0.8718217	-2.412775	-0.7716286	-1.788116	-5.474881	-0.7008474	-0.4734917	-1.365068	-1.81986	0.2084488	0.1470869	0.3825502	1.192413	0.2793126	0.1323986	-0.186634	-0.1861656	0.02311669	0.7227423	-0.2436473	-0.3610833	-0.4418515	1.039778	-0.8434891	1.537853	-0.6096899	-1.070716	-0.54512	0.02667759	-0.9218512	-0.03171628	-0.5060576	-0.4919221	-1.330232	1.12248	0.5369306	0.5812545	0.08965997	0.09634156	-0.1373944	-0.3291323	-0.8922256	1.412762	-0.1019463	1.74935	-0.8432181	0.05141652	-1.297464	0.5338752	0.238635	0.5762919	-0.05543356	-1.466307	1.001155	1.616272	-0.1946739	1.647323	0.4968941	0.6558804	0.2903463	0.2945114	0.08490181	0.05142154	-0.4211701	-0.02929351	-0.8042761	0.04461327	-0.02684597	1.224204	0.7702011	0.3731006	0.217756	1.115842	0.982387	-0.6739728	-0.6842563	1.094477	1.082059	-1.799229	0.2196227	0.3520229	0.05919474	-0.1125581	-0.5582902	-0.4190795	-0.6727504	1.179069	-0.8331877	-1.312664	-1.247413	-0.4787596	-1.194084	-1.290866	-0.3016276	0.1565747	0.2727285	0.5059692	1.708681	0.9003663	1.567501	0.3763371	0.6938242	0.4193331	0.290482	3.866054	-0.08289259	2.02167	-0.09271526	0.5609352	0.3588852	-0.8150223	-0.1147893	0.6379789	1.600643	-0.5161762	0.01653655	-0.1158095	0.6039576	-0.5757546	0.303757	0.244662	-0.596605	0.1386256	-0.733466	-0.1980145	-0.4375346	1.580613	0.4429199	-0.4088263	0.2621469	-0.1490878	-0.6673352	0.5793653	0.197414	0.2757488	0.282651	0.0826947	0.87485	1.350898	-0.168805	-0.9366853	0.8898172	-0.2169337	0.6408346	1.443971	0.04874836	-0.2520299	-1.273609	0.6928569	3.286133	4.924901	3.622801	0.5268637	0.5608854	2.433986	3.109437	3.782648	0.2799539	0.4358537	0.01059981	-0.3039616	-0.1261385	-0.5658467
-0.2599177	-0.04797528	-0.190536	-0.1952782	0.4446269	-0.2086903	-0.3720093	-0.6226445	-0.4611996	-0.1068553	-0.1988704	0.04884853	-0.07156684	-0.1989028	0.009148764	-0.6484438	-0.4299616	-0.6335667	-0.2024063	-0.2241616	-0.6108479	-0.5772082	-0.5547872	-0.4679709	-0.4456065	-1.171404	-1.049096	-0.6794561	0.391056	-0.5177014	1.237304	-0.7648872	-0.6529293	-0.4250749	-0.4816405	-1.101502	-0.3854566	-0.2837239	-1.056034	-0.2034581	-0.7404356	-0.3482925	0.7666964	-0.8375141	-1.204023	-1.287562	0.1889796	-0.6549592	-1.569728	-0.591315	-1.726111	-3.272435	-0.6414827	-0.5084209	0.04199242	-0.2884487	-0.2847975	-0.2263872	-0.3812033	-0.6238281	0.1929639	-1.080069	-0.4975537	-0.3920599	0.6427931	-0.7922473	0.5594146	-1.143956	-1.018342	0.5144453	-1.621501	1.43151	0.2902711	0.2494197	-0.3837406	0.7604703	0.4209414	0.2731122	-0.6940693	-0.6305414	-0.8648564	0.07522622	-0.2062473	0.1249966	-0.2981	-0.483902	-0.2751391	-0.2598998	0.8604671	-0.04424825	-0.5489638	-0.252402	0.8126558	-0.5437759	-0.1850157	1.776153	-0.5299172	0.2386048	-0.3160421	-0.7132733	0.1800408	-1.038631	0.2083128	-1.698625	-0.5388678	0.04891602	0.683102	-0.4689144	-0.1546336	0.5414818	0.01068616	0.6335076	0.6770035	-0.4906169	0.02582854	0.02448248	0.06077022	0.5311371	0.5126707	-0.7840467	-0.5638917	0.6873587	0.7769505	-1.367157	-1.359597	0.6095225	-0.05516934	-0.009585418	-0.120407	-0.278671	-0.6348833	-0.5226284	-0.2848943	1.511354	-1.287642	-1.864916	-1.519248	-0.5668356	-0.4491391	-1.24586	0.1321918	0.3369421	-0.3604187	0.4542868	1.08512	-0.5902442	0.9860977	-1.647946	0.20237	0.5532443	-1.77342	3.249787	-2.181671	1.630012	-2.15649	0.6163284	0.60284	-0.4150772	1.770946	-0.9500066	-0.8948945	-0.7824021	1.70023	-0.6612526	-0.4428794	-1.143645	0.03548737	0.2467768	-0.8276777	0.2002127	-1.046201	-0.2842731	1.176319	-0.914838	0.6969798	-0.3337458	-0.5093643	-0.4885561	0.3244343	-0.2974191	-0.387952	-0.5590042	-0.4903438	0.3366673	-1.368539	0.8509464	-1.155307	0.04940961	0.9643045	-0.3486327	0.397851	1.39331	-0.05004809	-0.2545767	-1.623844	0.3547994	3.904609	1.520037	4.325421	1.912271	0.968548	3.073076	1.961036	1.852321	0.9065605	-0.9506258	-1.643174	-2.061846	0.374892	-1.690594
-1.27991	-0.6843721	0.1035944	-0.9967604	-1.684457	-1.32189	-0.7827526	-0.8367455	-1.092312	-0.0402238	-1.507968	0.9023948	0.9837776	-0.3305899	0.4829463	-0.8141087	-0.867402	0.03529466	-1.179375	-1.249168	-1.2731	-1.13105	-1.115418	-1.149567	-0.8980276	-1.597333	-1.074623	-0.5483061	-0.8276788	-1.149414	-0.3521152	-1.224566	-0.7448213	-0.7631821	-0.9907244	-1.083842	-0.6508616	-0.8216756	-1.325669	0.03172938	-0.01602891	-0.422285	0.2212102	-2.153057	-0.4930517	-1.75145	0.1751726	-1.437347	0.07533356	-0.9609293	-2.657774	0.3189948	-0.3983517	-0.003927017	-0.3758058	1.256227	1.008738	0.9599795	0.4386775	1.024334	0.9253096	1.018222	2.00029	1.079351	0.7308494	0.8879522	-0.002949561	-0.5162548	-0.5827965	-0.00682525	-1.433402	1.598304	0.4307666	0.7680332	0.8496922	-1.022337	0.6451365	0.04920831	-0.9406432	-0.663969	-1.413215	-0.7553465	0.4028023	0.4225002	0.4099145	-0.2321963	0.3335953	-0.1944507	-0.4559762	0.9567354	-0.06852421	0.9033292	-0.1043257	0.0326215	-1.250751	-0.2146455	0.5118417	0.279164	-0.7609302	1.12161	2.097094	0.6740762	-1.558266	0.2473626	0.4458599	0.02922098	0.8518079	0.5619947	0.3254662	-0.1540289	0.2646516	-0.08959929	0.2982519	0.3218496	-0.332687	-1.694705	-0.9488695	0.01508376	-1.052283	1.583664	1.444823	-1.107935	-1.17647	1.858739	1.757859	-2.77114	-0.8503768	-1.46528	-1.621997	-1.568865	-1.007307	-0.8244729	-0.8217645	1.789675	-1.690936	-2.10436	-0.9492736	-0.7554736	-0.2681526	-0.2549821	0.9061863	1.437037	-0.3051519	-0.03309176	0.6080213	-0.5830176	0.6510085	-1.891133	-0.9491176	-0.870601	-1.871997	2.514861	-2.398571	1.248336	-2.358114	-0.8816661	1.77995	0.275357	-0.09996087	-0.9443401	-1.256918	-1.287402	-0.4444029	0.09609993	0.361486	-1.418485	0.72121	0.6174413	-1.236612	-0.2227447	-0.9599561	0.01703034	0.04651961	-0.03820646	0.3373685	-0.2815036	0.9290119	-0.1062498	0.2827187	1.041378	0.531489	0.6080898	0.5810802	-1.005746	-1.273917	-2.165228	1.161839	-0.6410111	1.415119	-1.400423	0.4018325	0.3794324	-1.317733	-1.118857	-1.758212	-0.3029801	2.682206	-1.086679	-1.655536	-2.173893	-0.05917833	1.991687	0.4459643	0.5273564	-1.213119	2.137895	-1.504347	-1.765553	0.3472529	-1.155657
-0.3045127	-0.9176127	-0.4364878	-1.613556	-0.2369236	-0.2219408	-1.063035	-2.097778	-1.685662	0.1885059	-1.182478	1.094441	0.6135137	-0.8123727	1.235886	-1.30219	-1.280886	-1.28652	-0.1752886	-0.273686	-1.243192	-1.274732	-0.418791	-0.959834	-0.6233973	-1.690564	0.2687436	0.5536125	-1.286743	-2.530833	-1.754149	-1.613836	-1.553291	-1.625319	-2.004335	-1.999231	-1.481777	-1.781605	-2.254229	-0.2745267	-0.05953076	-0.7313716	-1.411479	-4.506364	-0.3322631	-0.6570369	0.2183909	-2.398379	0.3660805	-2.325357	-2.551186	0.2310146	0.3552925	0.1437893	-1.980847	-2.60269	0.5141534	0.6971309	-0.05116843	0.09410058	0.6524013	0.5795771	0.7657042	0.628286	0.711548	-0.1657441	1.064685	-1.825609	-1.873894	-0.2702526	-0.6568579	1.094585	0.1730355	-0.4731544	0.05727446	0.2967358	0.03458142	0.2732533	-1.401947	-0.4035092	-0.8810117	-0.858879	-0.6677251	-0.8502344	0.09905504	0.4619631	-0.04584736	0.2783321	-0.5838275	-1.560507	0.4784384	-1.391236	-0.5251236	-0.3955961	0.6125815	-1.004556	-0.2831731	-2.104158	1.242275	0.1659681	-3.102188	-0.4352265	-0.1604252	0.4394046	0.03261907	-0.1748416	-0.6771735	-0.6008891	-0.2966012	-0.9101296	-2.211705	-1.066437	-0.1392676	-2.87239	-1.074778	-0.01674622	-0.3224858	-0.6367401	0.8593378	-1.145333	-0.9904134	1.541033	1.351711	-2.080052	-2.222822	1.73632	-1.22348	-1.417537	-1.282593	-0.9897222	0.4094619	0.3163026	0.3286786	1.687405	-0.9303873	-1.272565	0.2066129	-0.6896515	0.3711716	0.5704833	1.037594	1.694708	-1.482068	-0.1304887	0.5365921	0.3011898	0.3641675	1.025757	0.7935528	1.46301	0.9632339	3.003769	0.8779445	0.9703313	0.8695169	1.219321	0.9887863	-0.5324033	0.4054707	-2.540114	-3.407733	-1.17435	-2.055758	0.08632213	-0.5394297	-0.5775864	-0.1726534	-0.3479798	0.0483922	-0.08076357	-0.06166728	0.7906297	-5.148602	-0.5004745	-2.577602	0.7695046	-0.4486011	0.5717571	-1.165502	-1.388413	-0.5957347	-0.7240344	-0.532476	0.6788008	2.997503	0.008614438	-0.2896528	-1.731232	0.9875904	-2.036728	0.2806934	1.170172	-1.159292	-0.8413847	-0.01485046	-0.404063	2.111676	-1.325165	-0.650641	-0.8480673	0.1472851	1.569015	0.1850663	-0.0066682	-0.4926163	0.9522734	-0.9199695	-1.043765	0.1293273	-0.1555429
-1.436668	-0.7741416	-0.05997974	-1.797049	-0.2532938	-0.7630472	-0.856557	-1.521718	-1.24723	-0.000787656	-1.511653	-0.6040303	0.1277255	-3.959161	-1.444078	-1.739397	-0.9881159	1.746195	-1.352104	-1.420991	-1.317663	-1.628592	-0.896473	-0.9934122	-0.8975354	-0.6748985	-0.4279381	-0.1465837	-1.285307	-2.388151	-0.1980808	-1.988233	-1.62154	-1.703941	-2.337907	-1.924169	-1.788524	-2.005703	-2.882763	-0.4438146	0.0703083	-1.28417	-1.692584	-4.119214	-0.9730522	-0.2439488	0.02765101	-2.061467	0.4029922	-1.778458	-2.180262	0.29922	0.7829653	-0.01421296	-1.562348	-0.6674812	1.316131	1.216437	0.674584	1.659693	0.9294045	1.359611	-0.1804294	1.446981	2.034717	1.188381	1.069326	-1.840727	-1.875184	-0.227008	-0.0718098	0.755271	-0.218551	-0.1284395	-0.2808891	0.3586899	-0.149586	-0.3395388	-0.7969458	-1.560509	-1.253665	-1.119739	-1.308397	-0.474926	-1.326024	0.01002776	-0.9123398	-1.133597	0.1229746	-0.9976813	-1.303125	-0.957238	-0.1632	0.5207454	0.3402463	0.1249398	0.1730841	0.5927511	-2.180106	0.3760717	-0.6371095	-0.3665999	-0.3088446	-1.166878	-0.08246899	-0.8477791	1.160645	-0.9861169	0.1793796	-1.455682	-0.8173432	-1.504939	-0.6023977	-1.024591	-0.8107939	-0.4764833	-0.4439127	0.1173243	1.274469	-0.7852583	-0.6954374	-0.1193734	-0.1612651	-1.062224	-1.097114	-0.06657933	-0.8094497	-0.6100888	-0.6663906	-0.5843851	-0.5807421	-0.3276107	-0.2509901	2.00315	-1.085604	-1.249606	0.376194	-1.224578	2.932922	2.618005	1.159278	1.30713	-2.009704	-0.5785752	0.8132181	-0.7281401	-0.05380494	-2.121798	1.436393	0.261253	-2.480032	1.805922	-2.685219	1.195796	-2.639839	-0.6028257	-0.04771437	0.377525	0.04066894	-2.149609	-1.625091	-1.261548	-0.2883855	0.2432183	1.117489	-0.2989466	4.296106	3.392728	-0.5882594	0.3676689	0.2708999	1.182675	-0.1109702	-0.5557734	0.7807156	-1.779305	-0.3435275	-1.588664	-0.04670466	-0.1110943	-1.117419	-1.413141	-1.071177	0.2838594	-0.9508295	0.2962044	0.917713	-1.728665	0.4365591	-2.452245	-0.3478816	1.702747	-0.7663355	-0.6491688	-2.553291	-0.5368378	1.441914	-0.1997523	-0.6226699	-0.9415052	0.123423	1.059976	0.4549087	0.3993021	-0.5319517	1.169687	-1.644395	-1.66321	0.4835129	0.05836332
-0.665589	0.8173352	2.073876	-1.345942	0.2544288	-1.437125	-1.59392	-0.7101192	-2.1019	-0.2644072	-2.340795	1.005048	0.4573	1.471913	1.240105	-1.277589	-0.8265145	-2.652705	-0.6959504	-0.5754329	-1.124001	-1.265316	-0.2276469	-0.8554176	-0.8248834	-0.7552576	-0.2224028	0.01486323	-0.1565223	-2.335455	-1.178767	-2.241628	-2.215001	-2.222577	-2.357761	-2.95183	-1.908423	-2.097696	-2.657218	-0.646581	-0.3261677	-0.9261736	-1.70742	-5.276352	-2.838408	-0.6534288	-0.4186508	-2.744786	-0.1670965	-1.919645	-2.317055	-0.6637986	0.1611218	-0.11812	-1.769652	-0.2804731	2.02419	1.997751	1.520756	1.665659	1.946432	2.256756	2.036397	2.271398	1.719094	2.215714	2.977845	-1.781836	-1.979959	-0.6420897	-1.644839	0.1491711	-0.218629	-0.05810989	0.4811801	-0.05045631	-0.3721208	-0.6347534	0.4700066	1.145099	-0.4821566	-0.9336363	0.008380573	1.03776	0.1039329	-0.2443063	-0.4425617	-0.9717092	0.4010152	1.218944	-1.223825	1.419813	0.7009813	-0.5334206	0.1511632	-0.4204554	-0.3924861	-0.04292704	-1.371539	-1.326345	-0.2985722	0.009125976	0.4273835	0.535609	-0.7335747	1.783832	-0.6849414	-0.8481731	-0.05919579	-0.7424938	-0.7207226	-0.5649472	-0.2381907	-0.3492959	-0.5502087	-3.37602	-2.310773	-0.01897769	-0.100765	1.121551	0.8720333	0.8987961	0.9044136	-1.313603	-1.186481	0.1755344	-1.327101	-1.559866	-1.535431	-1.294223	-0.4299106	-0.4931083	-0.1113224	2.291228	-0.7298503	-0.7343763	1.264573	-1.230046	1.287732	0.463355	1.490471	2.083599	-2.417385	-0.2785812	1.49652	-0.1683134	0.6052475	1.169796	-0.1339618	1.434977	1.255946	2.595429	1.318262	-0.04499171	1.285059	-0.4102474	0.5913411	0.1427839	1.325914	-1.754812	-2.34753	-0.987401	-1.502141	0.4957768	1.374068	-0.5849898	-6.367931	-4.482477	-0.6636808	0.4984725	0.9463061	1.834636	0.5096197	0.3278139	0.03095563	-0.7995484	0.4071372	-1.156615	0.6900153	-0.2444793	-0.8666708	-1.045959	-0.8129268	-0.3926618	2.482521	0.3775501	0.8120268	-2.519718	1.123869	-3.596235	-1.360207	2.35077	-1.314085	-0.438403	-1.235695	-0.5729614	1.233778	-2.46529	-1.04992	-0.3164521	0.3813775	1.027381	-0.1181631	-0.6322788	-0.1030539	0.1870634	-0.7257066	-0.5822148	0.1729039	1.76207
0.0145411	-0.8369968	-0.7671675	-0.8327905	-0.3078751	0.4164115	-0.932317	-1.421203	-1.865818	0.5446802	-1.02204	1.083601	1.64972	-3.239682	0.126215	0.1413376	0.3570683	1.668489	0.2803371	0.06197902	-0.06042871	-0.3685414	0.3324551	0.202451	0.2477438	0.1595191	0.5344594	0.3447751	-0.06203417	-1.119491	0.755643	-2.161959	-1.677259	-1.644385	-1.917519	-2.220896	-1.544509	-1.78068	-1.916882	-0.5438455	-0.2759498	-1.580074	-1.805806	-3.271418	-1.541446	-0.5297716	-0.2884118	-2.250111	-0.3927299	-1.990561	-2.089623	-0.1409173	-0.2899008	-0.5025932	-1.166782	-0.6753063	0.6230665	0.1180428	1.225598	0.09933118	0.6606928	0.3629349	-0.4326105	-0.3308547	1.084928	1.407505	-0.9587701	-1.472626	-1.636686	-0.3947854	1.111367	0.0790805	1.056408	0.3858759	0.3335056	0.3625276	1.23741	0.9428564	-0.5685631	-2.102243	-0.07654819	-1.120924	0.3890225	-0.938933	-0.2722016	-0.1080516	0.1169435	1.07219	-0.8748035	-0.6143382	1.488442	-0.8717167	-0.9289064	-0.1293646	-0.4028479	0.146991	0.09635058	0.8574009	1.942964	0.01281264	0.6215171	-0.901427	0.0696986	-0.1988325	0.7242962	-0.848074	-0.2993375	0.9169567	-0.2947045	1.553092	2.11592	1.475179	0.6532411	2.268667	1.036337	0.74852	0.4217239	0.5089441	1.018978	-0.3767884	-0.535553	1.945436	1.457834	-2.23781	-2.459356	1.101545	-0.4018991	-0.247671	-0.1157927	0.07602159	0.5695304	-0.7816001	0.03014108	1.865326	-0.1663579	-0.09407551	1.693141	-1.335331	1.618151	0.7981816	0.7091318	0.8283726	-1.963278	-0.3102235	0.5930812	-0.2398935	0.1084172	0.01674431	0.08321263	-0.9070233	-0.003289504	2.205495	-0.1285442	0.5509547	-0.1266718	0.5477789	1.668244	-0.1911191	0.4129705	-0.155204	0.4939544	-0.002086843	0.6267886	0.6170461	1.531141	0.2651296	2.303294	1.361276	0.5854899	0.7795641	1.485377	1.893173	3.136572	1.636177	0.6506802	1.172504	-0.005180395	0.9911631	-1.793702	0.6258932	1.068063	1.069719	0.9216298	0.2819359	-3.284378	-1.122565	-1.157576	-0.3822714	-1.23218	-2.343214	-0.473572	1.233799	-0.2506292	-0.09310592	-0.1212072	-0.3205511	0.565033	-0.5181729	-0.601513	-0.9999355	0.01292444	0.4288455	0.2633742	0.2126411	-0.6226029	1.406566	-0.1171272	-0.1331898	-0.03112102	2.488883
-0.294085	-0.5501005	-0.2229543	-0.6834553	-0.7831817	0.1130916	-0.5853336	-0.7476852	-1.232571	0.3844765	-0.6969793	0.1984883	0.864968	-0.4586361	-0.7590755	0.2943849	0.4689787	-0.2538179	-0.4445511	-0.2729939	0.4213269	-0.2031649	0.03722122	0.6943761	0.5816817	0.8824196	0.5317785	0.462065	-0.7536019	-0.4510306	1.834746	-1.967313	-1.243786	-1.235232	-1.078825	-1.695964	-1.153619	-0.914666	-1.374673	-0.9360241	-0.3264135	-1.522563	-1.626314	-1.843653	-2.198003	-1.545547	-0.5967412	-1.316091	-0.1967985	-1.283363	-1.586405	0.08141522	-0.04131	-0.4364858	-0.5772604	-0.08596871	0.4247783	-0.2409508	1.843969	0.4198382	0.294559	0.8122922	-1.733315	0.6119434	-0.002774354	1.769031	-0.2559818	-0.1902746	-0.1773072	0.105386	1.906988	-0.007935536	-0.2171189	0.1085034	-0.5274924	-0.1221426	0.009269044	-0.09736229	0.2477174	-0.4476028	0.02469639	-0.8951237	1.836106	1.232629	0.5069808	-0.7276709	0.27583	1.939894	0.8734401	0.9755966	1.913301	1.018978	0.3740275	1.256923	0.9375007	-0.07370206	-0.4714019	0.2385512	3.070883	1.122448	-0.1546827	0.9525786	1.474451	1.054207	-0.6932591	0.619471	-0.2027785	1.088887	-0.1027729	0.6733377	1.507679	0.7704622	-1.507277	2.380078	1.895109	2.150269	1.56774	-0.1860648	0.005073232	-0.4484932	-0.4184292	-0.4549005	-0.1841171	-0.3473031	-0.1247779	-0.5519593	-0.002664156	-0.02856098	-0.01158726	0.01126777	0.02257229	0.1691814	0.1057367	1.925062	-0.1179433	-0.01784398	1.725411	-1.318144	0.4932593	-0.8471021	-0.5448402	-0.01800588	-2.273667	-0.3841104	0.2697707	-0.2393376	0.05247608	-1.719163	0.3860535	0.4942731	-1.89909	1.608605	-2.127042	0.726733	-2.100111	-0.9990589	-0.8079185	0.6918699	-1.902646	0.6451188	1.557187	0.2766368	1.956931	0.1011752	2.497766	0.839942	-1.562271	-1.352097	-0.04857869	0.7504309	1.468054	1.939621	0.9670274	-0.5444168	0.4577688	2.208648	-0.06623173	2.09766	0.8221535	-0.3818479	1.351639	1.782094	1.088112	-0.5945285	-0.1391646	0.01475756	0.1099214	-0.3775086	0.0176354	-1.438402	-1.114275	0.6417339	-0.01781451	-0.1159904	0.6682296	-0.5506404	0.4453818	-0.5172627	-0.5853936	-0.01217135	0.07907094	0.4730566	0.5570463	0.5828349	0.1840844	-0.1044681	-1.336237	-1.587577	0.4970729	1.244606
