-0.5648856	0.5795748	0.3433336	0.3850091	-0.2466789	0.9588425	-0.0433778	0.8737292	0.1009128	-0.2115133	-0.08126375	0.02428855	0.2125085	0.775594	3.559887	-0.8527481	0.5330419	0.636984	-0.2680332	0.07312887	-0.3384728	0.5724153	0.4537214	-0.290765	0.03903345	1.039802	0.04526103	0.577746	-0.05489878	0.6191082	-1.178646	0.1406105	0.06297958	-0.0329239	0.3509666	0.1084566	1.211757	-0.4241218	1.273134	1.949453
1.083532	-0.4925568	0.5611271	0.4090651	0.03999306	-1.19767	0.2356348	0.0805721	0.2185768	-0.2171669	-0.2819213	-0.5148051	-0.5026441	-1.243106	-1.427701	-1.092444	-0.2585786	-0.6159381	-1.042846	0.07695976	-0.7603328	0.7106259	-1.062968	0.8910648	-1.868202	0.7466792	0.09017609	-0.3274142	0.3075957	0.4000944	0.3934232	-0.2977464	0.4717526	0.6873689	1.15026	0.150881	-0.7518191	1.076752	-1.002169	1.656239
-0.8266036	0.2960372	0.2200574	-0.4363522	-0.5289804	0.3182019	-0.3212964	0.1027267	-0.5607578	-0.4538327	0.223301	-0.617557	0.04713583	0.5409674	1.0471	-1.290008	-0.32804	-0.574608	-0.8205182	-0.6940108	-1.248021	0.6675361	-0.5082424	-1.362183	1.564505	-0.4507197	-0.2094956	0.07830694	0.2034254	0.5017007	-0.9181649	-0.4528343	0.6840245	1.584219	0.2576351	-0.5369534	-1.070159	-0.4940201	0.1078846	1.413793
-0.2700371	-0.4831565	-0.06558213	0.0008702866	-0.7119771	-1.623327	0.1300215	-0.06762509	-0.6266616	-0.7690317	-0.2831723	0.3047976	0.5498898	-0.2156785	-0.7772508	-1.22789	-2.098554	-0.6565871	-0.405923	-0.6663811	-1.517477	0.3348514	-0.6411651	-0.8746677	-0.9092952	-0.6440776	-0.3464534	0.3405432	-0.6637053	-0.4556712	0.05045887	-1.032275	0.1853965	0.9757843	-0.3759518	-0.8015957	0.2565135	-0.2182538	-0.2007992	1.311804
-1.299243	0.5664912	-0.8771196	0.2565606	-0.9551015	-1.835908	0.9243149	-0.7127385	-1.295628	-1.232367	1.036054	0.4449939	-0.1630724	0.4016812	1.509835	-0.2216696	-1.7687	-1.025316	0.293556	-0.7544756	-0.9296225	-0.3309946	-0.6694238	-1.418128	-0.04525963	-0.8529187	-1.42256	-1.022866	-0.8310361	-0.8959933	0.9134305	-0.585673	-0.9851819	0.6322792	-0.3225575	-1.307878	0.7741589	-1.345436	0.09520753	1.482111
-0.3040639	-0.6142732	-1.249348	-2.250569	-1.413484	0.9873218	1.050607	-0.9405863	-1.250449	-1.615647	0.5228668	0.1748963	-0.9309153	-0.6790944	-1.12869	0.6049895	-1.019788	0.4206493	-0.5296266	-1.569699	0.2386064	-0.4285499	-0.3987928	-0.8704385	-0.4933001	-2.11536	-2.053398	0.6981452	-1.322012	-1.306286	1.098186	-1.892447	0.7926087	0.3406099	-1.516834	-1.178102	-0.4800405	-0.2203642	-0.4456232	0.9959082
-1.438714	-1.001642	-0.8149639	-0.8046453	-0.7845419	-2.037805	1.164994	-0.7853608	-1.311907	-1.972746	1.333628	-0.2215301	-1.475525	-1.322694	-0.7757001	2.653155	-1.625738	-0.579949	0.3964105	-1.617248	0.4068958	-0.5574901	-1.566282	-1.234297	-0.5404663	-1.499149	-2.435753	0.2894834	-1.748084	-0.9935745	-0.6148818	-1.861123	1.443167	-0.0791001	-2.027266	-1.254291	-0.1240211	-0.7635504	-0.05950632	0.6726442
-0.645991	-0.8529253	-1.330596	-0.7083843	0.5014092	1.173413	1.488067	0.8363099	-1.100624	-2.191816	2.032622	-0.2200912	-0.7368436	0.01871053	1.065725	0.4650361	-0.5356436	-0.4206252	0.1593787	-2.188188	1.295156	-0.587972	1.178363	-0.4503569	0.3410826	-0.6826938	-3.505336	-0.4023386	-1.257482	-0.8205632	1.013612	-1.9353	-0.1509395	0.5850353	-2.395828	-0.9631164	-0.05756659	-1.435842	2.101134	0.08925093
0.0365043	0.943596	-0.3833715	2.139956	-0.5497287	0.04125598	0.6845389	-0.8390508	-0.02531244	-2.07159	0.5957082	1.079516	1.585776	0.4072849	-0.3715079	0.787833	-0.08617349	0.597575	-0.181676	-1.613211	1.707814	-0.3246185	-2.085392	-0.04463899	1.645861	-1.380509	-2.172199	0.2883411	0.1723597	0.3806106	1.080666	-1.563922	0.06922146	0.08049475	-1.89533	0.03291687	0.3999241	0.4378341	-0.7736716	0.0325476
-0.2674435	1.106886	0.02396656	1.501305	0.2759615	-1.673619	-0.5766174	-0.5417681	0.4582809	-1.846521	0.3919375	-0.2259394	0.6813675	1.864109	-0.4518151	-0.8463712	-1.521859	0.03648232	0.7102508	-1.166003	1.713648	-0.5525091	-0.4170224	0.06218817	-0.5542585	-0.6954821	-1.280592	-0.6051726	0.3261489	0.4935456	0.1840725	-0.11903	0.3771397	0.0279245	-2.167596	0.3129038	0.1120132	0.1379034	-0.2289457	-0.04401564
