0.4180947	-0.2063801	0.2117757	0.8573228	-0.344441	0.4723474	0.5800654	-0.1060688	0.1374341	-0.005064737
-0.5750541	-0.1042454	0.05748531	-0.4961919	0.4401547	2.611038	1.004718	0.7272714	0.009246517	0.01164624
0.2675347	0.1755609	0.02613622	-0.2431943	-0.1740041	0.1290674	1.130618	-0.2508897	0.5868644	0.1646281
0.3011154	-0.3059654	-0.01805466	0.2651509	0.6984571	0.21013	1.199428	0.08277194	1.036539	0.4942432
1.478979	0.9789465	0.3314122	0.4348118	0.354946	0.4104176	0.708506	0.6477189	-0.0932501	0.4433016
-0.2133347	-0.7830508	0.1015818	-0.3276305	0.04277485	-0.9985589	0.9210632	-0.06859789	0.4963672	0.5887141
1.380802	0.3221271	-0.005401718	0.09587626	0.5437303	0.3809118	0.572416	1.47262	0.3117343	0.6542778
0.2643422	-0.5755041	0.01036725	-0.4122017	0.1344659	0.5437332	0.8224381	1.209448	0.8717782	0.8899161
0.7843362	0.1477179	-0.04628773	0.6039828	0.613939	0.5183391	1.238091	1.315822	0.4456018	1.004984
-0.597198	0.5417117	0.09846575	-0.07384449	-0.04797605	0.5088994	0.8471826	-0.8223781	0.3959105	1.102689
1.719666	-0.3491023	0.3596452	0.2630357	1.300435	0.2255716	0.94474	1.835019	1.680448	1.635913
0.4562937	0.756214	0.08279121	0.3422071	0.6147322	-0.8042603	0.3675374	0.3009462	0.8553717	1.755428
1.506018	-0.7888053	-0.01805466	-0.1607905	0.1911778	1.222074	0.9125062	1.140541	0.7273713	1.868676
1.593893	0.5320604	0.07334871	0.007040975	1.504944	1.272069	0.9138055	2.619465	0.6866601	1.887005
1.735379	0.9319857	0.3534132	0.5748938	0.8624021	-0.8792309	0.3346276	0.8109694	1.165408	2.142072
-0.5609102	-0.06815125	0.3218752	-0.8057004	-0.3600782	-0.3371765	-0.2578951	-0.862665	0.7239994	2.242517
-0.002086292	-0.08988109	0.4541646	0.4896638	-0.1877501	-1.974503	-0.7548279	0.3543079	0.4141898	2.169968
-0.03136052	-0.1116248	0.1299093	-1.349619	-0.5930276	0.9112213	-0.3540285	-0.641519	0.07357823	2.023275
0.04057814	-1.29566	-0.713589	0.6514316	-1.262845	1.329937	0.6631697	-0.4217722	-0.8030808	1.572685
-0.8721737	0.8114437	-0.8016875	-0.2297142	-0.2001824	-0.1423837	1.022902	0.662112	-0.7191621	1.167017
0.1073255	0.9119874	-0.1061532	0.4923114	0.02513391	0.6476649	0.950424	-0.510141	-0.08121375	0.9819612
-0.1046019	0.2045339	0.2495457	-0.1494344	1.114555	0.4427517	0.3610803	-0.3726025	1.058585	1.28487
1.305831	-0.2530392	0.5643586	0.961397	0.3720526	-1.319551	0.1106451	2.060093	0.3453484	1.289722
0.9031335	-0.02243928	1.111929	-0.6278442	0.06747144	1.548641	0.06331316	0.874337	0.2997316	1.278424
-0.08146935	0.8599902	-0.04949818	-0.1474286	0.1182366	-0.1691716	-0.01089617	1.352504	-0.03034881	1.141726
-0.5036189	-0.2591859	-0.03996126	0.1652671	0.7595564	1.998029	0.4089227	-0.5940311	0.3976683	1.237006
0.7874105	-0.03439902	0.5989181	0.6992265	-0.5809983	-1.270239	-0.09752436	0.3090282	0.642319	1.364966
-0.6026167	0.8117444	1.647035	-0.005175491	-0.08136861	-1.304699	-1.118806	-0.3270386	-0.2270605	1.196554
-0.207901	-0.4724915	0.6051502	-0.5263986	0.03950418	-1.094366	-1.15446	-0.5438226	0.2147356	1.177821
