1.016096	-0.5218753	-0.2511716	0.3768664	-0.2453114	-0.6708035	0.1848325	0.816231	1.66432	-1.080244	0.5221635	-0.7442001	-0.8810138	-0.4495947	2.020505	0.2522589	0.7483494	-0.04196443	-0.01574533	-0.4936611	0.2028673	0.5595011	0.6446815	-0.4599808	-0.9709413	1.234336	3.196186	-0.7824077	-0.7026156	-0.051904	-0.3170129	-0.7186088	1.250066	-1.183775	-0.2183495	1.154846	1.040901	0.4363229	0.237468	0.2775767
0.7890723	0.9116497	-0.05873619	-0.3413518	0.5096245	1.667639	-0.2156802	-0.4885	1.264361	-0.6507333	-0.6666567	-0.404352	0.980916	1.148809	0.7980145	-0.1800558	-0.07677372	0.3094492	0.4771204	0.4284626	0.3640816	0.14214	0.9734801	-0.2989468	-0.9661601	1.393875	0.5363681	0.5415747	-0.4817472	1.233658	1.179819	0.2224892	1.266741	0.9775115	0.2488286	1.41425	-0.5354087	0.3282208	0.3561079	0.6029951
1.219318	-0.5457293	0.6118751	-0.1865546	0.07238003	0.6661334	0.1203325	1.408226	1.428305	-0.188135	-1.581159	-0.3083949	0.1054112	-0.8847392	0.8979111	0.3533778	0.5016285	-0.06079016	0.09511828	0.4558983	0.2254373	-0.05690538	1.13119	-0.06810449	-0.8043213	0.1458347	0.6115118	1.0611	0.3218465	0.2692184	1.360515	1.015204	1.680462	0.868317	0.6427142	1.027452	-1.223846	1.621916	1.014546	0.8470466
0.954661	0.5194735	0.03456614	0.1711574	-0.5637351	-2.227983	0.4619934	0.275607	0.3762728	-0.0743063	-1.581159	-0.3981325	0.4335633	0.9977694	0.3527295	-0.3120699	-0.2855495	0.0333379	0.1747499	0.3249028	0.03876816	0.848439	1.005103	0.2271514	-0.6860211	0.9416275	0.4911138	1.415127	-0.4242608	0.3867229	1.016742	-0.03432137	0.614816	-0.1461806	0.1116684	1.348311	1.727339	0.6409992	0.3085413	0.3589435
0.2617923	-0.0381376	0.1162051	-0.723405	0.1664297	0.657744	0.08000934	0.414192	0.09874861	-0.04392423	-0.3008722	-0.05384193	-0.8810028	-0.1619589	-0.02490755	0.007524916	-2.166011	-0.3180687	0.3124808	0.5528635	-0.07713642	-0.9108843	-0.09859533	-0.6961372	-0.9589157	-0.36905	0.03319643	0.2704341	1.742899	0.1721006	-0.06359635	0.9359433	-0.1331421	1.111458	0.216245	0.007507982	-1.220214	0.5758321	0.3650128	-0.04781727
0.06725611	-0.2053463	0.1949287	-0.4129272	0.005931111	0.1788167	-0.8023215	-0.06032267	0.1504004	0.003937946	0.06492055	-0.1760096	0.7617154	-0.4467311	0.6145167	-0.8785472	-1.487425	0.1714001	0.09965011	-0.3717717	-0.08282135	-0.4485837	-0.4409081	-0.7498421	-1.263178	0.1592138	0.9592333	-0.5893269	-1.703475	-0.02962082	1.427516	-0.6915626	-0.3129228	-0.4971946	0.1505925	-0.3397266	0.854096	0.3833893	-0.09174809	-0.2918688
-0.5948139	-0.1081456	0.05206027	0.1327684	0.1358838	0.6300783	0.6644665	0.6842452	0.05111095	0.01933708	-0.1179744	0.2460241	-0.4422715	0.2712572	0.07846412	0.7165028	0.2332579	-0.2113965	0.007413196	-0.4115301	-0.1337311	0.8677015	0.08614274	-0.4384828	-1.4177	-0.8454208	0.3132439	0.1601023	-0.8769745	-0.0652789	-0.389621	-1.197721	0.1885576	0.1451744	0.3507167	0.3021233	-0.8679981	0.06905828	0.9285663	-0.3732112
0.4893242	0.1545639	0.0229028	0.06222282	-0.2616219	-1.089411	0.3449223	-0.2826928	0.5630776	0.1600102	0.6136028	-0.2355385	-0.6618022	-0.1585043	0.606162	0.5503649	1.248934	-0.06706533	0.08529563	-0.5207591	-0.2214062	0.1549824	0.2122295	-0.1486215	-1.190735	0.8760138	0.2021634	-0.08359323	0.1639748	-0.9263131	-1.038121	0.2616446	0.5103827	0.1840292	-0.7986477	0.1393859	1.020074	-0.4500549	0.2696031	0.1962343
0.4008339	-0.2979829	-0.01791652	0.2220761	-0.1084859	-0.09079631	-0.07042602	0.1065876	0.9760233	0.465912	-0.1179744	0.4294977	0.7625843	-0.4415827	0.7580775	-0.1535381	0.7821681	0.08354046	0.1415492	0.2669617	-0.1903258	-0.7503504	0.6896835	0.2432548	-0.3913934	0.1040664	0.1757567	0.6197724	2.174767	0.2239284	-0.6307135	0.2758398	0.9533153	0.2010132	0.2041317	0.6450059	-0.6933228	0.4772581	0.299747	-0.2105191
1.050373	0.9113668	0.3057278	-0.1771166	0.1057461	0.7791627	-0.1949911	0.6306745	-0.06168572	0.4180498	-0.6666567	0.5174584	-0.1143394	0.9790951	0.4897541	0.1028956	0.04844787	0.08354046	0.1175279	-0.09728189	-0.4307048	0.3540278	0.3248022	-0.5377603	-0.4445669	0.4467183	1.73262	0.2611938	-1.631747	0.2726619	3.126507	-0.1346724	0.63989	0.1666949	-0.1036012	0.5745831	-0.177631	1.577217	-0.007859439	0.1148846
