1.016096	-0.5218753	-0.2511716	0.3768664	-0.2453114	-0.6708035	0.1848325	0.816231	1.66432	-1.080244
0.7890723	0.9116497	-0.05873619	-0.3413518	0.5096245	1.667639	-0.2156802	-0.4885	1.264361	-0.6507333
1.219318	-0.5457293	0.6118751	-0.1865546	0.07238003	0.6661334	0.1203325	1.408226	1.428305	-0.188135
0.954661	0.5194735	0.03456614	0.1711574	-0.5637351	-2.227983	0.4619934	0.275607	0.3762728	-0.0743063
0.2617923	-0.0381376	0.1162051	-0.723405	0.1664297	0.657744	0.08000934	0.414192	0.09874861	-0.04392423
0.06725611	-0.2053463	0.1949287	-0.4129272	0.005931111	0.1788167	-0.8023215	-0.06032267	0.1504004	0.003937946
-0.5948139	-0.1081456	0.05206027	0.1327684	0.1358838	0.6300783	0.6644665	0.6842452	0.05111095	0.01933708
0.4893242	0.1545639	0.0229028	0.06222282	-0.2616219	-1.089411	0.3449223	-0.2826928	0.5630776	0.1600102
0.4008339	-0.2979829	-0.01791652	0.2220761	-0.1084859	-0.09079631	-0.07042602	0.1065876	0.9760233	0.465912
1.050373	0.9113668	0.3057278	-0.1771166	0.1057461	0.7791627	-0.1949911	0.6306745	-0.06168572	0.4180498
-0.05139207	-0.7477918	0.0928767	0.5763662	0.1536718	-0.07661228	-0.1209682	-0.01799665	0.4798982	0.5533124
1.407894	0.2926864	-0.006253796	-0.2044078	0.001685109	-0.4142023	-0.3744696	1.398133	0.3103195	0.6144928
0.2937302	-0.5524546	0.008324938	0.2433883	-0.1253605	-0.252106	0.07071695	1.117598	0.8247977	0.832994
0.5453681	0.1288055	-0.04415746	0.5803646	0.2781622	1.465148	0.8076651	1.261748	0.4335324	0.9391232
-0.5865548	0.5002989	0.08996393	1.150016	0.01896565	-0.1699575	-0.2806294	-0.7669641	0.3875959	1.029853
1.621186	-0.3398145	0.331969	-0.03219442	-0.5181077	-1.501982	-0.08116961	1.701959	1.578564	1.523874
0.5218724	0.7024267	0.07538257	0.5272003	0.08418676	0.7873037	-0.4591474	0.284406	0.8149772	1.634789
1.189415	-0.7534724	-0.01791652	-0.05075428	0.1628414	0.01926079	0.4269548	1.050182	0.6920863	1.739462
1.574907	0.4905048	0.06663813	0.5585131	0.245962	0.0429574	0.3594343	2.494779	0.6548433	1.75611
1.607251	0.8678376	0.3261347	1.297699	-0.3327148	-0.3377869	-0.3724598	0.7480384	1.094675	1.992715
-0.4955217	-0.07438218	0.2969807	-0.4070459	-0.2990625	-0.03169172	-1.03141	-0.7999476	0.6891884	2.085734
-0.1738138	-0.09508902	0.4194396	-0.3436765	0.1190029	-0.2769638	-0.8904574	0.3491049	0.4046074	2.018311
-0.03278877	-0.1151364	0.1191179	-1.698727	0.2680391	-0.2564939	0.6280535	-0.6008044	0.1006859	1.882424
0.04719831	-1.232185	-0.6622837	-0.3335178	0.6332268	1.035812	0.9042687	-0.3598915	-0.7201877	1.464775
-0.8502355	0.7546835	-0.7439201	-0.755113	-0.2542138	-0.2388182	1.139623	0.5975487	-0.634207	1.089577
-0.04640813	0.8492071	-0.09955612	-0.5985956	-0.02742615	1.015253	0.4734316	-0.4937794	-0.04566697	0.9174812
-0.08108208	0.181909	0.229917	-0.441032	-0.021181	0.4180872	-0.8534829	-0.3388126	0.9967376	1.197787
1.228472	-0.2484032	0.5214829	0.1155011	-0.8433714	-1.695021	-0.5695241	1.913524	0.3438596	1.20403
0.8592543	-0.03154075	1.028786	-0.545501	-0.2302215	-0.5938569	-0.08361389	0.8595793	0.3028602	1.194249
-0.1689723	0.7995621	-0.04707373	-0.4341511	1.270537	1.619207	0.4412156	1.277664	-0.007275642	1.068767
-0.4166026	-0.2542143	-0.03832666	0.6608899	-0.5038807	-0.413602	0.556469	-0.5730485	0.3897961	1.158873
0.7330285	-0.04341769	0.5535584	1.067375	-0.6416259	-0.9777825	-0.8701672	0.3088622	0.6155075	1.27832
-0.5577701	0.7553364	1.524483	0.8768714	-0.2908546	0.08614696	-1.193716	-0.3258987	-0.1812655	1.123497
-0.2150279	-0.4560374	0.5593927	0.4887974	0.7522622	-0.2329608	-0.3455786	-0.5123351	0.2244569	1.106849
-1.326273	0.3365203	-0.05290452	0.1045279	0.5523476	1.901383	0.3441243	-0.1183058	-0.7587079	0.7614088
-1.035963	0.1299308	-0.3357295	0.3311873	-0.3917905	-1.897512	-0.7083336	-0.3767003	-1.735572	0.06782354
